match_id,account_id,hero_id,player_slot,gold,gold_spent,gold_per_min,xp_per_min,kills,deaths,assists,denies,last_hits,stuns,hero_damage,hero_healing,tower_damage,item_0,item_1,item_2,item_3,item_4,item_5,level
60,346,101,131,3451,17545,462,525,20,10,12,4,74,0,26306,0,275,152,41,96,206,21,48,22
60,347,64,132,1507,15060,344,368,4,9,17,4,65,110.756,10104,0,1309,30,48,0,254,102,100,18
61,348,68,0,366,14250,398,343,7,12,15,1,42,8.94287,10905,0,534,36,63,65,108,46,42,15
61,349,98,1,1328,14610,453,490,10,9,10,3,97,0,12572,272,664,127,121,235,29,0,46,18
61,350,28,2,1475,14240,427,565,8,4,15,1,70,61.4292,10638,0,1513,127,1,242,247,63,0,19
61,0,36,3,826,16305,491,484,8,8,13,10,183,12.9741,8300,786,970,63,104,36,137,108,103,18
61,0,35,4,3567,16360,570,694,13,7,9,3,180,0.0334375,18184,0,3937,152,147,63,212,166,51,22
61,0,93,128,271,8050,238,308,1,10,1,2,122,0,1509,0,0,0,0,0,0,0,214,14
61,0,32,129,2501,8385,333,397,6,12,12,1,51,0,13126,0,21,174,63,40,71,170,181,16
61,0,26,130,90,7935,255,320,5,10,5,2,20,46.6197,5905,268,84,36,79,60,214,23,0,14
61,0,21,131,1003,14510,467,538,16,7,5,3,128,60.9719,19577,0,1226,164,50,152,166,149,0,19
61,0,74,132,106,12935,390,400,10,8,8,2,110,25.9568,13425,0,297,98,102,0,40,50,108,16
62,351,74,0,3386,14035,473,564,8,7,18,6,94,37.7469,12060,0,2889,50,102,1,46,185,194,20
62,352,39,1,2624,21310,622,698,10,5,6,6,192,0,11322,0,2196,48,149,168,65,116,108,22
62,0,5,2,1106,10100,295,258,2,3,11,6,34,1.73427,4875,0,154,46,108,0,180,1,0,13
62,353,70,3,6101,15340,550,681,11,4,14,3,142,0,17126,253,3087,81,50,1,154,116,0,22
62,354,88,4,1079,18135,501,522,16,7,11,10,110,65.8203,17187,0,188,180,92,204,1,41,168,19
62,237,75,128,2511,8365,312,333,7,9,3,5,32,0,9200,0,0,206,102,43,36,29,0,15
62,0,8,129,233,12665,365,454,6,9,6,3,115,0,10902,0,0,185,50,116,0,108,0,18
62,355,84,130,1491,7075,282,364,1,11,7,1,29,40.4448,5074,0,64,21,36,37,46,40,180,16
62,356,29,131,994,8350,299,411,4,7,10,6,70,29.4606,7799,0,0,0,1,46,69,180,69,17
62,0,14,132,501,7935,263,299,7,11,6,6,25,37.902,11048,0,0,36,40,254,131,41,214,14
63,0,55,0,173,10040,313,320,1,9,8,0,180,10.4751,11425,588,0,36,180,79,90,178,46,16
63,0,50,1,769,7085,205,228,3,10,8,0,11,5.01709,6154,5219,0,100,180,188,42,36,46,13
63,357,11,2,1798,14050,409,416,7,8,5,6,237,0,16355,0,376,1,63,116,154,41,36,18
63,358,1,3,177,18260,449,496,8,9,3,5,272,0.501196,7242,0,764,145,147,114,0,63,0,20
63,359,112,4,975,6985,201,243,1,11,6,4,35,103.748,8773,0,0,88,36,254,214,0,94,14
63,360,28,128,5192,15050,460,525,10,3,19,7,110,103.915,16554,0,1869,1,116,36,63,0,112,21
63,361,64,129,6920,12695,459,471,8,5,19,1,149,61.6473,15322,0,3526,180,0,100,235,36,0,19
63,362,46,130,5160,18670,573,681,14,4,10,20,237,0.33435499999999996,17613,0,5041,48,1,116,135,164,0,24
63,0,25,131,8673,10220,466,476,8,6,14,0,140,59.6058,12374,0,2660,108,180,100,73,46,0,20
63,363,65,132,6031,14215,436,529,6,2,20,2,116,52.8888,14324,0,1103,24,46,1,108,63,102,21
64,0,57,0,1837,7795,275,293,2,9,9,0,38,0,3588,3342,258,178,180,108,0,0,0,14
64,364,93,1,3636,15015,497,752,16,7,13,3,75,6.85737,21072,0,880,152,160,63,143,0,71,23
64,0,11,2,2199,18775,581,581,13,9,15,20,201,0,23355,0,3574,116,154,220,0,41,164,20
64,0,102,3,2281,10895,329,471,3,4,15,0,29,0,6221,6827,498,231,90,34,0,0,0,18
64,0,72,4,831,17495,505,531,11,9,16,5,148,25.7616,16515,0,2656,116,50,164,0,149,0,19
64,365,100,128,882,9725,321,418,10,8,10,7,61,68.4194,15662,0,263,46,181,145,50,41,73,17
64,0,39,129,378,5305,247,343,2,9,20,7,58,0,12995,0,76,41,77,23,63,21,46,15
64,366,48,130,4566,11545,455,677,6,5,16,18,195,14.0835,18640,0,35,116,170,164,146,212,63,22
64,62,68,131,230,7730,226,238,4,10,14,9,42,10.5564,10515,0,15,108,46,180,0,0,0,13
64,63,2,132,1373,10510,390,454,14,13,11,0,110,0,17108,0,91,242,127,1,214,46,0,18
65,367,83,0,1649,8325,267,286,1,1,1,1,39,0,1577,213,96,81,30,182,180,44,46,13
65,368,51,1,425,12955,421,438,5,8,23,2,92,51.6878,17682,0,834,36,214,102,108,127,37,16
65,369,9,2,814,15495,445,480,8,4,19,0,66,48.3449,10566,0,2939,34,50,229,158,24,212,17
65,370,67,3,4946,20115,723,825,14,3,13,15,284,0,18350,0,4305,63,147,114,37,137,46,23
65,371,74,4,3365,17230,577,679,20,2,12,9,117,41.8386,21318,0,2161,98,50,100,129,108,0,21
65,0,11,128,269,12460,426,391,8,9,3,12,187,0,11883,0,1770,46,154,152,26,63,212,15
65,372,110,129,1739,5765,271,294,7,10,4,3,40,19.7324,10999,675,93,36,0,214,0,92,100,13
65,373,8,130,71,9100,316,345,2,8,5,12,152,0,4826,0,328,145,46,43,170,71,29,14
65,374,53,131,2210,9360,389,390,1,10,3,0,197,0,5451,0,539,98,77,65,63,46,241,15
65,375,112,132,905,5265,204,214,0,11,10,0,18,95.7389,5952,0,109,36,180,31,218,0,0,11
66,376,93,0,2781,28015,572,618,15,8,20,5,222,0.969668,23596,0,4628,154,135,116,152,160,63,25
66,0,87,1,671,11135,250,247,2,11,18,1,16,0,4731,1706,121,180,43,79,46,0,0,15
66,0,21,2,2026,24765,536,622,17,6,10,11,206,55.9763,17773,0,7577,1,48,108,135,141,50,25
66,377,74,3,2447,20670,480,517,10,10,17,5,238,78.8448,16786,0,3108,187,50,98,235,108,46,22
66,0,71,4,4494,12965,361,473,6,8,17,2,96,110.976,6947,1250,114,112,181,30,92,116,63,21
66,62,40,128,1571,13735,371,390,10,12,17,9,126,0,23582,0,405,60,152,127,108,46,63,19
66,63,72,129,413,21220,493,555,15,13,18,1,315,28.7126,26766,0,1038,212,50,147,249,135,185,23
66,365,14,130,970,11770,257,326,8,8,12,3,47,32.2377,13039,0,31,46,0,108,1,69,214,18
66,0,16,131,2574,8945,299,442,6,10,11,1,73,39.8986,8119,0,101,1,180,127,46,46,73,21
66,366,44,132,154,16285,376,542,3,7,15,2,242,13.6475,9968,0,383,116,156,143,46,63,88,23
67,378,12,0,711,20810,585,599,11,5,13,15,164,0,17315,0,4688,147,196,156,46,63,185,20
67,0,5,1,898,9110,293,233,1,10,15,4,27,1.73427,6533,0,413,73,73,254,214,73,1,12
67,379,93,2,1798,25120,736,865,28,7,16,9,188,6.72349,34244,0,2599,1,249,63,143,160,247,24
67,380,21,3,889,14595,425,448,6,7,18,4,71,48.0792,12227,0,1761,229,108,168,36,77,50,17
67,381,10,4,2516,15525,441,503,10,6,19,2,44,122.104,7738,0,371,100,1,154,46,214,40,18
67,382,91,128,422,14350,448,461,9,8,12,5,91,0,10783,4480,126,79,63,112,65,185,36,17
67,383,72,129,1135,16475,530,646,6,9,9,13,198,16.0853,10763,0,957,135,164,170,116,46,50,21
67,384,100,130,409,10640,352,385,6,13,15,1,34,50.9119,12022,0,170,229,11,162,36,0,180,16
67,385,11,131,2120,8785,378,493,6,11,8,7,130,0,12606,0,207,41,63,0,0,75,249,18
67,386,28,132,411,9970,322,377,4,16,7,7,79,63.3958,5907,0,0,36,63,1,116,46,182,16
68,387,74,0,793,10175,392,311,3,6,9,1,63,3.63245,5781,0,893,50,102,36,21,108,0,12
68,0,95,1,2305,12120,527,406,5,4,9,19,131,2.00684,8249,0,3425,168,147,164,0,0,50,14
68,388,82,2,4210,15110,679,920,14,1,3,2,170,0,13871,0,4460,108,96,41,1,63,117,22
68,0,29,3,2558,7700,373,297,5,2,11,4,35,21.1744,7759,0,7,127,1,36,0,180,0,11
68,0,36,4,3582,7040,373,332,5,2,17,3,19,6.43152,8426,6209,504,231,0,0,0,0,0,13
68,237,75,128,679,3855,155,184,0,4,1,9,30,0,4297,0,174,27,11,29,36,23,46,9
68,389,9,129,531,5475,252,268,2,5,2,11,63,62.8846,7282,0,25,50,185,0,41,212,46,11
68,0,25,130,65,10065,407,410,9,7,1,2,110,76.748,13540,0,145,63,36,41,100,108,46,14
68,390,8,131,830,7705,325,422,2,6,6,2,106,0,6409,0,0,50,172,0,36,166,0,14
68,391,62,132,447,4375,205,165,2,10,6,0,11,1.4,5810,0,0,50,187,36,0,181,0,9
69,392,21,0,7383,22900,629,630,15,4,12,17,265,61.3589,18122,0,9888,1,141,108,166,50,116,24
69,393,32,1,1030,20820,455,517,23,8,13,0,50,0,25506,0,0,154,116,0,196,63,172,21
69,394,28,2,3344,17800,434,543,6,6,30,4,120,102.391,14354,0,916,1,102,116,46,112,63,22
69,395,17,3,919,28100,574,632,6,7,9,11,352,11.8904,9307,0,1879,98,63,96,123,116,143,24
69,396,30,4,3295,13340,357,450,10,6,21,1,24,46.0547,9358,3591,725,36,116,0,180,0,108,20
69,0,104,128,1843,11950,339,399,4,14,6,12,174,0,9140,0,760,1,116,36,127,63,46,19
69,0,34,129,1275,25070,585,601,10,9,8,5,375,0,20310,42,11,1,96,203,102,121,48,23
69,397,71,130,426,10285,251,315,4,9,11,4,40,110.364,9286,0,0,162,92,43,36,63,127,16
69,398,101,131,997,8815,243,267,7,17,10,2,22,0,11608,0,0,206,77,180,36,77,77,15
69,399,31,132,977,8355,228,285,4,11,9,0,12,0.6007319999999999,7625,0,0,214,102,21,254,0,0,16
70,0,18,0,1501,31450,773,870,16,4,7,17,325,33.0391,20397,0,7750,116,249,112,63,154,156,25
70,400,75,1,2043,10510,366,295,2,11,4,3,82,0,2887,0,596,63,206,65,9,118,46,14
70,401,30,2,1112,12740,373,426,5,4,17,4,34,47.6797,6749,1602,1688,180,1,73,254,108,46,17
70,402,36,3,1343,14915,443,439,9,8,21,0,85,10.1363,14331,4266,703,36,127,41,231,117,108,17
70,403,69,4,1809,14075,464,467,8,6,21,5,77,2.26653,11523,0,2586,249,46,185,214,108,36,18
70,0,71,128,233,8730,268,315,6,8,8,1,26,79.6444,7265,445,79,36,116,63,0,0,92,14
70,404,67,129,939,18300,514,560,8,6,10,10,222,0,16032,0,165,127,154,172,63,185,137,19
70,379,11,130,1419,18880,622,750,13,7,16,15,279,0,19601,0,802,164,1,63,149,154,116,23
70,380,25,131,296,11435,349,388,5,8,15,4,103,62.9884,12503,0,0,100,0,108,36,63,0,16
70,381,87,132,35,9860,238,250,1,11,12,3,38,0,7521,134,4,81,79,214,0,0,0,13
71,0,104,0,943,7240,318,347,2,7,3,0,138,0,6474,0,41,36,63,46,127,1,0,13
71,237,12,1,381,8170,306,345,0,3,3,6,123,0,2509,0,906,212,41,48,174,11,0,13
71,405,100,2,147,8450,323,374,6,7,3,0,74,29.3817,11198,0,10,50,249,36,181,0,0,14
71,406,20,3,707,10615,313,375,1,4,12,1,45,22.1345,5346,0,20,50,201,187,36,0,46,14
71,0,37,4,729,7535,317,261,8,9,2,1,78,7.83132,10731,0,455,108,0,0,180,41,0,11
71,407,47,128,3566,11800,509,487,6,3,10,3,94,0,10142,538,3070,36,79,108,63,212,185,16
71,408,42,129,2344,15810,601,543,13,2,8,7,118,37.5908,12502,1914,2781,63,151,36,55,1,145,17
71,409,30,130,3297,9905,444,415,3,5,17,8,32,21.3428,7274,1986,810,108,254,36,180,0,0,15
71,410,85,131,2848,9625,418,352,5,3,11,6,55,0,3883,1332,902,92,180,46,127,0,108,14
71,411,11,132,297,14555,503,457,2,5,8,11,142,0,5922,0,3574,152,41,116,16,63,162,16
72,237,41,0,5650,23120,574,634,12,3,9,4,272,23.488,13568,0,4041,172,116,141,48,0,158,25
72,0,101,1,4334,10075,295,310,8,9,8,1,47,0,9550,0,80,214,108,206,77,36,0,17
72,412,73,2,7754,36585,868,628,10,6,17,3,423,57.2762,21771,0,4775,112,235,137,48,158,116,25
72,413,50,3,3496,9225,252,342,0,10,9,2,52,2.00684,2248,3630,402,0,46,63,229,92,36,18
72,0,100,4,1085,21490,452,507,12,10,11,2,152,37.6073,16346,0,1624,51,63,249,168,135,149,22
72,0,74,128,2709,19980,475,602,8,7,13,3,240,45.7737,20559,0,689,96,98,141,50,46,51,24
72,414,99,129,443,18070,394,490,8,5,14,13,217,5.61953,19016,0,831,63,116,112,125,143,46,22
72,415,5,130,385,11570,268,321,5,13,16,7,56,3.5020800000000003,11122,0,238,1,36,218,214,185,102,17
72,416,65,131,898,14890,366,442,13,11,10,1,162,53.1017,19925,0,146,1,166,102,0,108,214,20
72,417,80,132,1007,15775,356,338,3,7,8,0,224,1.40488,10886,0,1451,214,0,46,108,0,40,18
73,0,26,0,86,11030,272,338,3,10,14,8,72,64.9893,6808,683,0,36,214,79,185,60,218,17
73,418,54,1,3474,20315,574,667,19,7,9,5,215,25.6721,25653,1798,2090,168,143,50,65,154,114,25
73,419,11,2,889,15155,444,527,7,14,17,9,217,0,26058,0,767,41,249,149,116,46,63,22
73,0,57,3,740,13925,317,462,1,8,8,4,119,0,4819,3125,96,180,108,58,110,0,0,20
73,420,69,4,515,21615,548,554,8,8,12,1,269,0.2675,9083,1370,692,1,112,50,81,114,65,22
73,0,86,128,2050,11820,344,411,3,12,26,0,56,59.9622,10494,35,411,254,102,37,46,180,60,19
73,421,27,129,1522,16915,417,418,8,9,15,11,132,56.8783,12100,1121,4988,36,231,58,194,60,59,19
73,237,42,130,2783,19255,493,626,11,5,17,23,152,77.4622,22201,1421,1602,208,151,55,1,127,48,24
73,0,15,131,1280,15670,429,446,10,5,12,11,153,0,18517,837,1802,79,116,46,63,154,60,20
73,422,73,132,4912,28030,772,660,14,10,13,2,307,46.5101,23144,0,3035,143,137,48,235,147,112,25
74,423,99,0,1974,20690,493,654,15,11,27,7,129,0,24601,0,1277,210,235,48,125,90,0,24
74,424,39,1,1621,23885,520,625,13,5,17,10,211,0,20642,0,3954,96,98,63,158,108,0,24
74,425,64,2,2705,12695,336,343,5,9,21,4,62,71.5972,8989,1739,1663,79,180,0,100,206,0,17
74,426,73,3,2930,31575,723,656,9,6,30,2,331,53.2636,19289,0,4716,147,112,235,137,117,48,25
74,427,50,4,3344,9270,272,231,4,11,16,0,28,0,5406,5165,304,46,254,37,218,180,40,14
74,0,72,128,504,13630,364,418,6,9,23,2,188,38.189,23940,0,244,147,116,50,46,164,36,19
74,428,11,129,1110,23145,571,652,14,9,13,11,375,0,28765,0,3535,63,160,249,141,46,164,24
74,0,91,130,610,7955,207,240,0,11,18,1,22,0,6376,5932,30,180,79,0,41,254,92,14
74,0,84,131,67,15010,324,398,10,11,14,1,49,57.6006,16908,0,50,1,210,127,185,46,63,19
74,0,2,132,499,13065,292,364,10,9,9,0,102,0,12060,0,0,1,46,90,127,50,36,18
75,429,91,0,885,8310,224,267,4,13,10,0,28,0,4650,5006,243,43,46,0,231,0,92,15
75,430,74,1,3005,10835,348,388,5,7,9,12,178,62.6141,7373,0,1508,98,0,50,77,185,0,18
75,431,32,2,480,17635,442,566,19,9,6,7,166,18.6878,21595,0,1006,63,71,196,154,143,46,22
75,237,42,3,420,14120,359,415,3,5,11,14,215,60.514,9818,2736,978,36,151,63,127,0,112,19
75,432,30,4,17,9120,243,292,4,12,13,7,60,91.8688,8198,2302,508,216,180,36,46,42,108,16
75,433,27,128,2389,16615,421,421,6,7,12,0,75,30.1615,12176,0,5312,36,194,48,180,108,0,19
75,434,21,129,4459,15670,460,443,12,7,14,3,128,68.0861,20471,0,2585,149,166,50,108,117,1,19
75,0,81,130,2522,17510,451,500,7,9,19,5,115,30.3305,16578,0,3717,147,151,36,30,63,114,21
75,0,96,131,4256,15535,426,522,12,5,18,1,105,55.4854,14279,0,1008,108,0,48,102,131,1,21
75,0,28,132,939,18730,425,465,7,8,17,5,113,77.8895,10988,0,911,1,55,116,125,63,46,20
76,435,31,0,3014,11945,390,442,10,4,13,1,44,0.600244,10416,2130,842,231,0,108,40,46,0,17
76,436,21,1,933,19370,510,587,10,4,13,6,126,42.3539,15313,0,5954,46,116,166,149,108,50,20
76,0,18,2,4810,17280,552,524,6,4,19,4,193,47.5504,14489,0,2433,36,116,46,63,141,53,19
76,437,101,3,1630,11765,362,378,8,5,17,1,11,0,11839,2863,872,96,92,36,102,46,214,16
76,438,96,4,1064,14775,426,440,6,4,21,7,94,47.1747,11642,0,1349,214,127,1,114,0,131,17
76,439,36,128,474,7700,275,287,2,12,11,8,97,1.53291,4421,3620,352,63,23,36,79,60,46,14
76,440,47,129,274,14115,393,385,9,6,5,11,115,0,13911,0,196,50,26,154,116,75,170,16
76,429,82,130,946,8135,312,434,3,10,3,3,146,0,6950,262,576,81,46,63,90,0,0,17
76,237,39,131,1265,11755,363,403,7,4,5,13,156,0,11126,0,286,41,116,29,98,9,77,16
76,441,20,132,225,5080,163,132,0,10,9,14,19,28.4253,5620,0,100,187,36,46,0,0,63,9
77,0,93,0,2305,17610,520,646,15,3,10,6,110,1.4049800000000001,18563,0,2269,41,249,143,160,0,63,21
77,0,111,1,2402,11585,370,439,10,4,6,5,35,0,8283,3766,1129,176,231,216,0,88,0,17
77,0,67,2,3169,18110,560,621,7,1,18,4,247,0,16095,0,1602,46,114,63,137,0,147,20
77,442,96,3,431,17190,456,503,8,3,9,11,121,33.061,10671,0,1780,1,127,96,0,108,214,18
77,0,45,4,2002,8615,310,345,1,7,13,10,44,0,6013,1585,2185,185,36,254,218,0,180,15
77,443,1,128,157,12215,331,357,3,6,1,3,183,0.50127,2593,54,501,81,63,71,145,42,170,15
77,0,39,129,1358,10970,410,415,9,14,4,10,124,0,19351,0,240,63,202,41,46,181,65,17
77,444,8,130,86,11240,343,384,3,6,2,10,143,1.8063500000000001,6790,0,30,50,172,11,143,0,168,16
77,0,9,131,33,6670,196,233,3,10,1,8,44,25.1571,5209,0,86,46,13,212,174,63,0,12
77,237,46,132,820,10305,322,365,0,6,4,26,130,0,5254,0,581,50,41,168,1,36,21,16
78,445,14,0,450,11300,310,404,14,18,20,5,67,63.2916,21992,817,275,127,0,102,92,214,60,22
78,0,33,1,503,17975,314,385,2,10,28,2,198,64.2185,13783,0,814,116,1,110,63,43,0,21
78,0,31,2,1923,20810,386,510,15,12,25,9,170,1.73516,26469,3328,273,79,98,190,108,214,24,25
78,446,81,3,733,20775,424,504,16,12,18,1,288,69.1658,22481,0,1413,63,147,156,71,145,53,24
78,447,6,4,1592,20415,383,510,8,12,12,4,261,0,15090,0,1618,116,139,46,63,141,55,25
78,448,25,128,3216,19015,422,515,10,15,20,4,231,109.366,17886,0,1832,50,100,116,0,108,168,25
78,449,106,129,8196,34180,704,510,34,8,18,13,448,0.167422,43463,0,4407,147,48,145,135,141,123,25
78,450,7,130,3785,14405,339,454,4,13,32,0,91,180.047,15290,0,475,180,46,0,1,190,108,23
78,451,102,131,3377,21300,424,510,9,10,20,1,237,14.0616,13671,533,2117,172,116,143,50,112,108,25
78,452,50,132,1728,14630,276,335,2,12,19,5,74,3.6792,4503,8720,633,231,254,102,36,37,0,20
79,453,33,0,1204,17525,425,505,5,3,19,6,132,29.8131,9218,0,1016,180,116,1,69,69,0,18
79,454,74,1,4178,16485,555,627,6,3,8,11,180,3.83704,9515,0,2437,96,77,102,108,65,50,21
79,455,1,2,1987,14200,484,533,4,8,8,33,207,1.16628,7548,185,1388,46,0,81,63,147,145,19
79,456,86,3,950,14420,390,462,8,1,19,5,30,57.8781,8600,0,563,46,108,1,100,30,180,18
79,0,95,4,4425,17275,613,707,18,5,16,2,165,10.9373,20336,0,6221,50,116,156,212,154,0,22
79,0,72,128,456,8800,280,348,0,10,5,3,144,45.7065,6491,0,218,108,50,26,46,0,212,15
79,457,4,129,1161,14850,441,650,9,7,4,4,156,0,9542,0,27,63,46,249,24,170,24,21
79,237,39,130,1665,11645,375,488,4,7,7,10,126,0,8992,0,481,41,98,77,63,46,108,18
79,458,73,131,85,18225,528,437,2,9,6,8,205,39.7858,5241,0,280,65,152,112,116,63,0,17
79,0,101,132,522,7130,234,195,4,10,4,1,31,0,8038,0,16,36,29,46,129,0,77,11
80,0,67,0,2776,29575,541,466,15,9,32,19,381,0,26034,0,5367,141,147,196,139,63,114,25
80,267,40,1,3422,18210,378,466,8,14,29,1,160,0,21408,0,1022,50,174,1,48,0,108,25
80,0,100,2,2605,18680,357,428,10,16,23,1,160,53.6521,16568,0,1809,249,168,50,112,0,46,24
80,459,74,3,6937,26910,561,462,21,9,27,12,368,207.902,36954,0,2979,235,110,0,98,108,48,25
80,0,14,4,6331,14070,341,422,8,14,19,4,110,49.086,10830,939,417,102,254,79,108,214,0,23
80,0,63,128,1923,23635,441,465,6,9,14,2,414,0.267725,12930,0,1390,0,135,123,139,29,137,25
80,0,11,129,1811,26180,503,461,17,20,15,15,437,0.601865,23720,0,1144,48,147,116,135,1,149,25
80,0,50,130,323,14565,231,339,1,14,19,10,86,5.04297,4453,6553,351,180,79,90,0,60,21,21
